family_id,family_display_name,family_utility_name,current_label,current_name,current_startdate,earliest_available_startdate,baseline_label,baseline_name,baseline_startdate,name_changed_over_window,actual_years_spanned,blended_energy_rate_cagr_10yr,blended_energy_rate_cagr_10yr_needs_review,years_of_available_history,status,reason
6523498fe78b0124280a51cf,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Single Phase (At 220kV)",Southern California Edison Co,6750aa1f0d922391870e1fc6,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Single Phase (At 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652437c74a37bbdf8701e161,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option E (2kV - 50 kV)",Southern California Edison Co,674f8a77b32d2bb19d0970bc,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option E (2kV - 50 kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
6524388b35ea965942027381,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option E (50kV - 220kV)",Southern California Edison Co,674f8a7dccc90ff8a0010abb,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option E (50kV - 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
6524394e35ea965942027382,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option E (At 220kV)",Southern California Edison Co,674f8a83214bbf97c605cabf,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option E (At 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65244b235b49d073190b24f1,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option D (2kV - 50kV)",Southern California Edison Co,674f7274ee1ae368ed02c31b,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option D (2kV - 50kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65244bad3b1af57a05062521,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option D (50kV - 220kV)",Southern California Edison Co,674f727ab32d2bb19d0970ba,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option D (50kV - 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65244de07e3ca47f670ea03e,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option D (At 220kV)",Southern California Edison Co,674f7280b32d2bb19d0970bb,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option D (At 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65246700db8e2d490805b420,"Time-Of-Use - General Service - Large: TOU-8, Option D (2 kV - 50 kV)",Southern California Edison Co,674e0b8e201c6bd096007a5b,"Time-Of-Use - General Service - Large: TOU-8, Option D (2 kV - 50 kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
6524689a4a37bbdf8701e162,"Time-Of-Use - General Service - Large: TOU-8, Option D (50 kV - 220 kV)",Southern California Edison Co,674e0b94201c6bd096007a5c,"Time-Of-Use - General Service - Large: TOU-8, Option D (50 kV - 220 kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65246a84e78b0124280a51d4,"Time-Of-Use - General Service - Large: TOU-8, Option D (At 220 kV)",Southern California Edison Co,674e0ba5cb5e5735470da4ce,"Time-Of-Use - General Service - Large: TOU-8, Option D (At 220 kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
6524778935ea965942027383,"Time-Of-Use - General Service - Large: TOU-8, Option E (2 kV - 50 kV)",Southern California Edison Co,674f8015214bbf97c605cabe,"Time-Of-Use - General Service - Large: TOU-8, Option E (2 kV - 50 kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65247a145b49d073190b24f2,"Time-Of-Use - General Service - Large: TOU-8, Option E (50 kV - 220 kV)",Southern California Edison Co,674f801e0d922391870e1fc4,"Time-Of-Use - General Service - Large: TOU-8, Option E (50 kV - 220 kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65247d01142fb09cfc017553,"Time-Of-Use - General Service - Large: TOU-8, Option E (At 220 kV)",Southern California Edison Co,674f80278eb34159210ca429,"Time-Of-Use - General Service - Large: TOU-8, Option E (At 220 kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65248aec4a37bbdf8701e164,"Time-Of-Use - General Service - Large: TOU-8, Option B (At 220kV)",Southern California Edison Co,674f36ccd1b9875c3d07cd2c,"Time-Of-Use - General Service - Large: TOU-8, Option B (At 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652493c64a37bbdf8701e165,"Time-Of-Use - General Service - Large: TOU-8, Option R (At 220kV)",Southern California Edison Co,674f6d3180c9462cbe02055c,"Time-Of-Use - General Service - Large: TOU-8, Option R (At 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652ee687b2e5059d2c0aa14d,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Single Phase (Under 2 kV)",Southern California Edison Co,66cf3c7a0a8ca1f3a30f7cea,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Single Phase (Under 2 kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652ee871a11be1be82060dae,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Three Phase (Under 2 kV)",Southern California Edison Co,66cf3c83902a5d331c0d6cba,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Three Phase (Under 2 kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652ee9174154d1b3ba095a6f,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Single Phase (2 kV-50kV)",Southern California Edison Co,66cf4caf23e74d95560c24fc,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Single Phase (2 kV-50kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652ee99ca11be1be82060daf,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Three Phase (2 kV-50kV)",Southern California Edison Co,66cf4cb623e74d95560c24fd,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Three Phase (2 kV-50kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652f1ea5cb43e728cc0155ce,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Single Phase (50kV-220kV)",Southern California Edison Co,66cf4f689d76c421fa068f3b,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Single Phase (50kV-220kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652f1f108e4fb93294052fcf,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Three Phase (50kV-220kV)",Southern California Edison Co,66cf4f819d76c421fa068f3c,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Three Phase (50kV-220kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652f1f36b2e5059d2c0aa150,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Single Phase (At 220kV)",Southern California Edison Co,66cf4f8d9d76c421fa068f3d,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Single Phase (At 220kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652f1f7d6a33f57d380f800e,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Three Phase (At 220kV)",Southern California Edison Co,66cf4f97902a5d331c0d6cbd,"TOU General Service, Non Demand, Option E: GS-1 TOU E, Three Phase (At 220kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652f25f2a11be1be82060db2,"Time of Use, General Service, Demand Metered, Option D: GS-1 TOU D, Single Phase (Under 2 kV)",Southern California Edison Co,66cf54f6aed3b06f650595ea,"Time of Use, General Service, Demand Metered, Option D: GS-1 TOU D, Single Phase (Under 2 kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652f274fcb43e728cc0155cf,"Time of Use, General Service, Demand Metered, Option D: GS-1 TOU D, Three Phase (Under 2 kV)",Southern California Edison Co,66cf5500aed3b06f650595eb,"Time of Use, General Service, Demand Metered, Option D: GS-1 TOU D, Three Phase (Under 2 kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652f27f14154d1b3ba095a72,"Time of Use, General Service, Demand Metered, Option D: GS-1 TOU D, Single Phase (2 kV - 50kV)",Southern California Edison Co,66cf96cef6172d040c0ea5ca,"Time of Use, General Service, Demand Metered, Option D: GS-1 TOU D, Single Phase (2 kV - 50kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652f2865fee6dee2fe074701,"Time of Use, General Service, Demand Metered, Option D: GS-1 TOU D, Three Phase (2 kV - 50kV)",Southern California Edison Co,66cf96d9f6172d040c0ea5cb,"Time of Use, General Service, Demand Metered, Option D: GS-1 TOU D, Three Phase (2 kV - 50kV)",2024-06-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.6680355920602327,excluded,only 0.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
